Date,m_t,IBM,CSCO,AAPL,MSFT,ORCL,INTC,TXN,QCOM,AMAT,ADBE
2023-07-24,-288.62225,0.26023248,0.47338772,0.11548779,0.21559179,0.15693048,-0.5356245,-0.14626807,-0.35892776,0.5611934,0.35712814
2023-07-25,-296.54984,0.348799,0.47894466,0.13005096,1.0931154,-0.0664144,0.5530871,0.5460827,0.21879493,0.47930044,0.16493048
2023-07-26,-368.76108,0.3186986,-0.43192133,0.13113222,-2.6202388,-1.0363547,0.2844244,-2.75509,-0.5121284,-0.36152592,-0.9437392
2023-07-27,-303.7453,0.8630846,-0.27248102,-0.42533067,-1.4718946,0.36092854,0.19470659,0.44284254,0.52837837,2.0909326,-0.019195983
2023-07-28,-229.40024,0.19938464,-1.0241116,0.5710351,1.4963274,-0.18723413,2.6890125,0.48681122,1.1657223,1.6188736,1.3501883
2023-07-31,-379.37476,0.3058745,-0.08931894,0.061692968,-0.52946055,0.49638414,-1.2934455,0.4113652,0.78352165,-0.13940163,1.5486692
2023-08-01,-471.3088,-0.4216773,0.6050756,-0.31652838,0.04675541,0.25642732,-0.0042520906,-0.4764343,-0.16589075,0.24496648,0.28520182
2023-08-02,-369.55667,0.3573519,-0.12100694,-0.8843694,-1.8318945,-0.9317787,-1.7644715,-1.6855723,-1.097033,-1.5474002,-1.6065509
2023-08-03,-206.97923,0.10623523,0.5707468,-0.45414537,-0.22556822,-0.50540406,0.55004585,-0.21186192,-4.030286,0.09076065,-0.5345326
2023-08-04,-383.6897,-0.12675403,-0.58002156,-2.5814013,0.18797962,-0.065378636,0.4435151,-0.99824035,0.90568256,-0.6661099,0.3123487
2023-08-07,-447.9476,0.8468208,0.35719097,-0.97945267,0.4326399,0.67200905,0.06903081,0.11628372,-0.92806786,1.298725,0.28726384
2023-08-08,-475.00735,-0.15483736,0.019229261,0.16718501,-0.85188633,-0.3810116,-0.29551893,-0.6799932,-0.75934845,-0.70609164,-0.7940226
2023-08-09,-537.8052,-0.83592254,-0.09696609,-0.5512035,-0.79658794,-0.90716046,-0.9474918,0.121452235,-0.54118574,-0.8434232,-0.5969506
2023-08-10,-725.1289,0.2996605,0.33192477,-0.15764172,0.112714395,-0.07025291,0.4484631,0.044722613,-0.4850954,-0.18424223,0.21535026
2023-08-11,-492.38354,-0.09348883,0.38763604,-0.08351448,-0.4261514,0.008444805,0.21800143,-0.4298774,-0.5169191,-1.7424963,-0.65360755
2023-08-14,-514.0355,-0.5897874,0.05921892,0.36904207,0.5810999,1.0239918,0.91505617,1.1970242,-0.36156446,0.8659733,1.3038416
2023-08-15,-484.10443,-0.05222481,-0.55974656,-0.6685238,-0.4792832,0.6856251,-1.1433613,-0.699781,-1.0464252,-0.5773665,-0.29280877
2023-08-16,-310.02277,-0.6070603,-0.4518825,-0.34422246,-0.2104375,-0.8333707,-1.5982866,-0.74672353,-0.7566121,-0.6087315,-0.3471255
2023-08-17,-156.86713,-0.01145164,1.8172755,-0.80973303,-0.79864174,-0.20746554,-1.262356,-0.019104473,-0.15749897,-0.2545528,-0.21445528
2023-08-18,-218.05171,0.33112893,0.27950352,0.046694513,-0.13681732,0.6505105,0.18076605,0.18219416,-0.12270386,1.5040303,-0.28470573
2023-08-21,-188.52408,0.38686562,0.3691551,0.28796503,1.0898482,0.04001875,0.4632173,0.39203823,0.11074959,1.7488118,1.1304997
2023-08-22,-234.29485,-0.39601225,-0.020396259,0.29698274,0.071276605,-0.036289718,-0.365176,-0.27569938,-0.63277763,-0.31431624,-0.05361746
2023-08-23,-158.42918,0.8778621,0.486011,0.9749553,0.887908,0.5250797,1.3449413,0.74874854,0.5784201,0.08640819,1.0053072
2023-08-24,-32.032593,0.049805697,-0.76931906,-1.3960576,-1.4970677,-2.0478048,-1.7891469,-1.221784,-1.2280988,-1.6384448,-1.5053355
2023-08-25,-62.088135,0.8092138,0.41724193,0.5284134,0.56508243,1.3082247,0.80436856,0.6025624,0.6356927,0.4914407,1.1147481
2023-08-28,-117.85523,0.28706113,0.4600588,0.3419913,0.09343995,0.31134376,0.42826664,0.22348085,0.43633753,0.26153055,0.44930533
2023-08-29,-158.85612,0.17507061,0.3193177,0.9683123,0.91926324,1.5444541,0.8226665,0.53543645,0.7260119,1.2718194,0.9378088
2023-08-30,-227.37839,0.16237463,0.20938057,0.84646547,0.027337866,0.17425044,0.23156871,-0.44947484,-0.0143713495,0.22828975,0.44029862
2023-08-31,-419.65152,-0.045177054,0.48356014,-0.039732598,-0.24846779,-0.3112423,0.7094266,-0.3720578,0.35539436,0.4604019,1.228925
2023-09-01,-490.92056,0.45966724,0.42348534,0.32431427,0.14580671,0.19273424,1.7099283,0.4742923,0.1920968,0.29394376,0.35854423
2023-09-05,-574.7726,0.047063645,-0.5457516,-0.038372375,0.91998065,1.1519598,0.07758855,-0.060675457,0.2968427,-0.13939641,0.17059347
2023-09-06,-468.91168,-0.06434323,-0.12575659,-1.9408826,-0.16872722,0.114468664,0.27317032,-0.5207134,-0.847857,-0.15889543,-0.21630047
2023-09-07,-432.24146,-0.27295288,-0.38758075,-1.6001998,-0.6347499,0.2736186,1.3268971,-1.0124986,-3.4543426,-1.4272634,-0.09301102
2023-09-08,-442.9608,0.03892901,-0.14794447,0.07665993,0.834267,0.4505267,-0.23152402,-0.048605908,-0.24388248,-0.24147047,0.023221623
2023-09-11,-485.6721,0.27631104,0.12935415,0.23248537,0.68381435,0.1264123,0.60694146,0.31255746,1.5436103,-0.27372614,0.3806727
2023-09-12,-472.44443,-0.9604381,-0.45862338,-0.96899676,-1.251948,-6.966195,0.2579505,-0.72800416,0.24141896,-0.83071506,-1.8808181
2023-09-13,-621.757,0.07283844,-0.12147284,-0.6842859,0.78721386,0.9190436,-0.20006946,0.2180456,0.40546557,0.13563822,1.0136393
2023-09-14,-537.64795,0.31972933,0.05590945,0.33659375,0.4768901,0.74380195,-0.08284817,0.45949537,0.40158924,-0.042037297,-0.090145044
2023-09-15,-623.96246,-0.63633966,-0.31952485,-0.30444473,-1.6289072,0.07916129,-0.9073167,-1.0332214,-0.47614425,-1.8538334,-2.0173752
2023-09-18,-569.44293,-0.43803632,0.03867983,0.7321979,-0.2556279,-0.73236525,0.084826864,0.027008977,-0.28558823,0.5581643,0.3463012
2023-09-19,-663.5684,0.5919876,-0.26008493,0.19598506,-0.10090337,0.20711808,-1.8991337,0.05426431,-0.9115032,-0.7779967,0.8471893
2023-09-20,-713.38916,1.3875993,-0.31490612,-1.0514313,-1.505577,0.015688723,-1.9709629,-0.3382348,-0.71363944,-0.24856803,-0.49120858
2023-09-21,-577.65454,-1.1068102,-2.0719028,-0.54391366,-0.27724233,-1.4817781,-0.086890064,-0.54218626,-0.6379284,-0.57467806,-1.955723
2023-09-22,-435.78775,-0.24271984,0.20078978,0.1500001,-0.56468755,-0.19627829,-0.6253717,-0.061089005,-0.2506078,0.26178822,-0.05860649
2023-09-25,-462.83163,-0.22577089,-0.12270172,0.27148807,0.07419332,-0.3428105,0.09720365,0.14474829,0.9752652,0.08750659,-0.08898211
2023-09-26,-417.5037,-1.5081134,-0.8286824,-1.2957729,-1.1836985,-1.5678378,-0.61948293,-0.9334012,-0.4218423,-0.82665974,-0.46033466
2023-09-27,-438.3575,-0.06450726,0.469986,-0.55130434,0.100305244,-0.13947701,0.9353458,0.021746088,-0.34991124,0.2642442,-0.31562042
2023-09-28,-632.0658,-0.758224,0.6185849,-0.026687823,0.14600517,0.65459555,0.65149856,0.25014174,0.60828054,0.90284026,0.2241002
2023-09-29,-627.3578,-0.62386715,-0.13488725,0.047463708,0.3980382,-0.12511453,0.4042201,-0.05975146,-0.15123187,0.03139547,0.5188215
2023-10-02,-578.7487,0.19452928,0.57505834,0.62876135,1.1892543,0.32741114,-0.14539546,0.24818929,-0.120434605,0.2751449,1.066046
2023-10-03,-369.8336,-0.2232032,-0.39776763,-0.4906732,-1.8215618,-1.0239704,0.23594464,-0.8651182,-0.5028533,-0.90353644,-1.2580193
2023-10-04,-442.22003,0.28579816,-0.23598406,0.26862735,1.1324545,1.1438973,0.24637419,0.18879002,-0.27235457,0.7444671,1.0840802
2023-10-05,-189.25545,0.19007762,-0.44632387,0.26165137,0.031833477,0.5594144,-0.08867976,-0.9166504,-0.15067753,-0.05530499,-0.14023395
2023-10-06,-185.20514,0.21778435,0.3629957,0.6290502,1.5970609,0.70335114,0.3134293,0.5556707,0.31857976,0.2605212,0.93072623
2023-10-09,-324.71732,0.051290013,0.45322895,0.32613987,0.48051742,0.14147578,-0.19587363,-0.11984483,0.23821482,-0.088494316,0.2644385
2023-10-10,-536.1646,-0.0765594,-0.07653093,-0.26913643,-0.3136849,-0.28510827,0.3954758,0.2542168,0.06207081,0.32816672,0.3375864
2023-10-11,-525.32886,0.47769657,-0.23418482,0.29399607,0.7626494,0.12149309,0.4837464,-0.13601822,-0.6006456,0.18851772,1.5408314
2023-10-12,-391.5631,-0.95637196,0.15958445,0.15676479,-0.29544047,-0.25348806,-0.08764264,-0.7621052,0.001001625,0.7889243,0.85873586
2023-10-13,-312.48105,-1.3503071,-0.1223951,-0.6134781,-0.74921846,-0.40244234,-1.06612,-0.74709475,-1.2821677,-1.2000376,-0.8827311
2023-10-16,-530.96356,0.31744823,0.35144925,-0.13743277,0.93577,0.1795032,0.65356797,0.45345047,0.59954673,-0.08051231,0.20171198
2023-10-17,-389.18698,0.49490273,-0.26056436,-0.5435406,-0.15815227,0.1277092,-0.6315272,-0.04591554,0.5417201,0.47034577,0.82619184
2023-10-18,-366.0309,-0.1953618,-0.21222314,-0.47136122,-0.4385664,-0.3711491,-0.54376376,-0.8123353,-0.62426895,-0.42490464,-0.15411687
2023-10-19,-442.26196,-0.96118665,-0.48961478,-0.20890592,0.20532185,0.019870289,-0.004495471,-0.31705937,-0.016371435,-2.1845374,-0.14952955
2023-10-20,-412.10727,-0.43944532,-0.43740198,-0.8474757,-0.98356426,-3.0018334,-0.95150536,-1.0562497,-1.2063526,-0.14086317,-1.2417284
2023-10-23,-356.82776,-0.40778437,-0.8111557,-0.06210269,0.50031096,0.8367587,-1.3760561,-0.52819717,-0.12230511,-0.010015507,-0.015004282
2023-10-24,-199.68967,0.6634976,0.8324695,0.03357887,0.19556287,-0.23106664,0.8809321,0.16735873,0.17601323,0.16461633,-0.03759057
2023-10-25,-139.63602,-0.36434403,-0.69477516,-0.75578415,1.9774315,-0.85147643,-2.2564924,-1.7417917,-2.1037736,-1.5950704,-1.5343931
2023-10-26,-260.81964,3.1471286,-1.1652489,-1.3314164,-2.6363418,-0.51356083,-0.44766554,0.7258079,0.23048878,0.19241191,-0.5798421
2023-10-27,-258.68973,-0.60324943,0.16893324,0.3006959,0.34588322,0.2696335,3.7585268,-0.33418998,0.22776936,0.10294299,-0.5240089
2023-10-30,-342.89203,0.022312263,-0.026775815,0.51821053,1.470849,0.29856113,0.13912602,-0.48992378,0.44006428,-0.1331265,1.7386303
2023-10-31,-287.82904,0.90540063,0.57067347,0.04583808,0.112676345,0.8149921,0.91976583,0.48986137,0.35144097,0.38253394,0.48346323
2023-11-01,-327.06256,0.3200391,0.026336743,0.8353505,1.5248498,1.0754608,0.8765965,0.36508736,0.6442609,0.89264935,1.1147553
2023-11-02,-237.35277,0.71010226,0.564915,0.92129177,0.3881176,0.4980344,0.42588848,1.356428,2.4529014,0.96113575,1.2222556
2023-11-03,-331.8598,0.37259778,0.23759858,-0.3569305,0.8170525,0.5162524,0.45602208,0.9269114,0.6865784,0.33487412,0.44615805
2023-11-06,-236.02449,0.45640588,0.25816363,0.6250045,0.66117764,0.4603814,-0.114695616,-0.92454046,0.024457794,0.13875729,0.18031543
2023-11-07,-96.79946,-0.080455914,-0.20991218,0.6139806,0.68968064,-0.065001264,0.86316824,-0.3258961,0.17642564,0.36535722,1.5705565
2023-11-08,170.02606,-0.34346297,-0.15532734,0.20801799,0.40260634,1.3548435,-0.93274266,-0.44531408,-0.34013245,0.63897973,0.044633176
2023-11-09,336.2117,0.10810039,-0.87023544,-0.1842747,-0.47274607,-0.058282625,-0.14818259,-0.5946055,-0.06931593,-0.32593378,-0.47288778
2023-11-10,322.02487,0.9795094,0.47424835,0.92934865,1.4135771,0.3343817,1.0730321,1.1155343,1.2848946,1.8630909,1.3436315
2023-11-13,260.6893,-0.37773335,-0.34962058,-0.49056628,-0.55711675,0.4111457,-0.68169117,-0.4154466,-0.21293901,-0.29176128,-0.42854303
2023-11-14,99.90247,0.98851246,0.8767465,0.6276108,0.56390303,0.77388114,1.2157652,1.2218804,1.1367847,1.1087723,1.0275644
2023-11-15,135.8558,0.90777296,0.067353845,0.06540657,-0.035583112,-0.8141439,1.1935536,0.5512872,0.43147218,0.28266755,-0.5925465
2023-11-16,162.51225,0.19501105,-5.143514,0.3661835,1.037168,0.23548079,2.6263986,-0.021383796,-0.17681466,-0.19577825,0.50465304
2023-11-17,432.49414,-0.052372564,-0.26917833,-0.062353317,-1.0338814,0.24448614,0.39429057,0.7002546,0.15727495,-1.5211947,0.07554519
2023-11-20,307.7171,0.5777644,0.44837672,0.33701286,1.1628512,0.5727162,0.8104771,0.22612031,-0.073318675,0.9439537,0.6912717
2023-11-21,256.23782,-0.17360404,-0.48618612,-0.2838652,-0.7736423,-0.31824294,-1.0251015,-0.61723346,-0.90703434,-0.89710325,-0.075317696
2023-11-22,256.26736,0.4864951,0.23985356,0.08581275,0.71861154,0.05676388,0.00034472096,0.11434732,0.06658487,0.089886576,0.608292
2023-11-24,262.63516,0.021796238,0.23744552,-0.41409233,-0.12860702,0.00051114714,0.23817381,-0.12179224,-0.009055986,0.1681714,0.018411905
2023-11-27,379.5028,0.15611681,-0.41140586,-0.10330968,0.12520742,0.077782325,0.08688755,-0.29353866,0.061022297,0.063328244,0.027606986
2023-11-28,427.7703,0.04101307,-0.09460022,0.0546648,0.5640711,-0.08066988,0.11526757,0.054923154,-0.5603851,-0.7117718,0.28556618
2023-11-29,371.11337,0.2951976,0.15390223,-0.28406817,-0.65412927,-0.011806963,0.6057063,0.055969805,0.5846511,0.27007368,-0.33285028
2023-11-30,217.84366,0.84856826,0.2928676,0.0659179,-0.05133895,-0.0042247693,-0.24516134,-0.1671431,0.28285867,0.057557218,-0.38638
2023-12-01,348.89194,0.74788195,0.053867746,0.21194832,-0.75237656,0.34143355,-0.87913084,0.65462685,0.11107025,0.39387873,0.13066502
2023-12-04,423.51395,0.2087283,-0.3909475,-0.4006452,-0.8925274,-0.48448527,-1.27708,0.5522578,0.010134759,-0.84751475,-0.45722762
2023-12-05,602.9834,0.11826637,-0.11547918,0.505191,0.44494036,-0.41158617,-0.39187413,-0.066253975,0.1622114,-0.5355041,-0.10087049
2023-12-06,648.47485,-0.34482533,-0.2018848,-0.18776423,-0.5820136,-0.8258284,-0.5898851,-0.3166761,-0.2639549,-0.38090336,-0.34599158
2023-12-07,897.6875,0.017757662,0.42802292,0.26687276,0.24622412,0.26718345,0.7808205,0.3500592,0.70655656,0.7375236,0.74222815
2023-12-08,878.3978,0.5741117,0.08516142,0.17755847,0.39194882,0.23543857,0.48728898,-0.17424996,-0.029133033,-0.18964149,0.10431886
2023-12-11,763.56036,0.51964873,0.7698329,-0.39118302,-0.4402894,0.48625368,1.5681,0.6634185,0.7396876,1.530819,0.8731904
2023-12-12,851.3214,0.40127173,-0.054039523,0.18631053,0.36917165,-4.688016,-0.39588657,-0.49407476,0.102210775,0.37189445,0.48106492
2023-12-13,1105.5553,-0.2657022,0.26432398,0.54672515,-0.01877821,0.72136605,0.44764674,0.8203913,0.46674165,-0.089966185,-0.41090292
2023-12-14,986.33875,-0.17011234,-0.1898309,-0.028182814,-1.0670096,-0.89465827,0.5082329,1.4718225,0.59227663,0.86335206,-2.0203128
2023-12-15,756.77325,-0.18676353,0.31591743,-0.115377024,0.62397146,1.0778028,0.8018528,-0.0552767,0.342183,-0.00657558,0.040702295
2023-12-18,723.3654,0.19075494,0.26818067,-0.26344147,0.22438736,0.59580374,-0.37628084,-0.29620224,-0.4005744,-0.3700021,0.8783965
2023-12-19,620.7094,-0.369929,-0.06349778,0.09637146,0.03960797,0.45205584,0.79124737,0.2226578,0.33711714,0.36064577,0.36432412
2023-12-20,548.9696,-0.5002216,-0.32245284,-0.3484572,-0.44471216,-0.77533233,-0.7537271,-0.8055404,-0.7767665,-1.2147201,-0.48365262
2023-12-21,519.3717,0.27017653,-0.10178032,-0.07134502,0.38566953,0.6428539,1.0817443,0.36407608,0.45806652,0.9255539,0.28944385
2023-12-22,435.5675,0.49629667,0.30288747,-0.25248837,0.10374973,0.13062032,0.73676866,0.32210875,0.21025883,0.09566065,-0.050190207
2023-12-26,407.40628,0.39259112,0.13546185,-0.16761658,-0.04493765,-0.0042340965,1.967037,0.5972753,0.4565407,0.4441589,0.006326098
2023-12-27,342.97662,0.09774868,0.11196556,-0.049358048,-0.15287328,-0.10109239,0.18053043,0.07737685,-0.010106923,-0.06702216,-0.10531489
2023-12-28,341.985,0.112136364,0.0069649653,0.0226035,0.13300966,0.121801585,-0.31159404,0.09427561,-0.043444473,-0.29863688,0.0006980982
2023-12-29,528.44495,-0.05106982,0.011328102,-0.20559451,0.059915118,-0.30233493,-0.11701832,-0.31551632,-0.37384537,-0.2734012,0.104563825
2024-01-02,561.3813,-0.67438555,-0.027051691,-1.0498329,-0.8139428,-0.5047641,-1.9160081,-0.30081323,-1.1779233,-1.7156008,-0.9832788
2024-01-03,567.59436,-0.45832354,0.28775573,-0.2503293,-0.09112315,-0.5969123,-0.6105615,-0.6099582,-0.7425399,-0.7018032,-0.48343393
2024-01-04,366.62622,0.2874463,-0.3981716,-0.5833329,-0.48358855,0.051895514,-0.17186818,-0.5963353,-0.4951065,-0.57462907,-0.2854991
2024-01-05,289.14276,-0.6413521,-0.021084912,-0.2626881,-0.09151666,0.05612556,-0.008442921,0.13739552,0.08162226,-0.13039863,-0.13512091
2024-01-08,138.5744,0.782383,0.33236018,1.1193881,1.1251869,0.8415816,1.3048323,0.90012777,0.62974423,0.6313178,1.20142
2024-01-09,260.14212,-0.40278015,-0.5393463,-0.18887617,0.118537694,-0.43455222,-0.3591073,-0.0033015166,0.16713454,-0.18612017,0.4265827
2024-01-10,52.688755,0.45558214,0.30773306,0.19477658,1.1346538,0.30316198,-0.5389735,-0.40767822,-0.30079082,-0.38625005,0.3884738
2024-01-11,200.45296,0.35817978,0.15752372,-0.24633577,0.2407623,0.35853493,0.11465523,-0.4639721,-0.18464063,0.50465786,0.48259887
2024-01-12,123.944664,1.4135665,-0.13703756,0.0015462013,0.571801,0.7859146,-0.4829235,-0.2272976,0.26445284,-0.2383105,-0.030183243
2024-01-16,-81.28072,0.44552654,0.23397948,-0.69677097,0.2512679,-0.025092572,-0.093332104,-0.31696522,0.17612936,0.64743274,0.12048627
2024-01-17,192.05814,-0.33334467,-0.3125483,-0.34522614,-0.18950222,-0.06358368,-0.90055245,-0.42258295,-0.6531867,-0.15200967,-0.07185913
2024-01-18,217.816,0.28345042,0.3910892,1.4939721,0.6350216,0.9307008,0.56209636,1.168396,1.6960281,1.6810311,-0.12740085
2024-01-19,230.9527,1.698967,0.44886205,0.6684175,0.6865109,0.3877276,1.1679097,1.7006668,1.8116965,1.7449214,1.2394601
2024-01-22,393.2201,0.467692,0.22374274,0.39794204,-0.3754502,0.16130671,0.037597198,0.25406986,0.15790702,0.027127951,-0.46630946
2024-01-23,365.4069,0.38589495,0.13281049,0.20001344,0.29617915,0.6512015,0.5222318,-0.14247578,0.08422336,-0.32546985,-0.3769618
2024-01-24,379.84714,0.005315771,-0.40271527,-0.20308477,0.47833833,0.9116164,0.14018215,-1.0533417,0.1454524,1.4704704,0.63464814
2024-01-25,213.1192,5.644369,0.90706116,-0.16889688,0.29392073,0.26273173,0.34719473,-0.7161656,-0.068944536,-0.39212957,1.1066692
2024-01-26,129.53673,-1.0228378,-0.2197508,-0.54599595,-0.20927046,-0.1494804,-5.221945,-0.9339235,-1.1911765,-1.4105773,-0.5499266
2024-01-29,-18.399464,-0.112316445,0.115524955,-0.26600626,0.880127,-0.38047475,0.14360312,0.526203,-0.44787526,0.34359005,1.183678
2024-01-30,195.52382,0.242051,-0.08023813,-1.0549749,-0.23362583,0.15595403,-0.8889657,-0.7539169,-1.1661476,-0.5782584,-0.11118929
2024-01-31,480.23364,-1.2679919,-1.670082,-0.67380494,-1.6041782,-0.8699876,0.13019866,-0.50525075,0.5784376,-0.46368077,-0.57269025
2024-02-01,541.49146,0.985151,-0.019961266,0.3294922,0.80625457,1.3184092,0.23874266,-0.13043411,-1.9280403,0.5057462,0.6331636
2024-02-02,691.74066,-0.28777102,-0.014355078,-0.1802091,0.9120896,0.087278746,-0.6594282,-0.14035839,0.09224953,0.18847786,0.41566795
2024-02-05,750.9441,-0.6346499,-0.52160376,0.2166907,-0.7386683,0.19265148,0.15451355,-0.094595365,0.50884825,0.5061235,-0.19116807
2024-02-06,705.1233,0.023427876,0.34695542,0.17941406,-0.064474046,-0.34278518,0.086275116,-0.15004317,-0.031220114,-0.5092547,-1.2688565
2024-02-07,717.70636,0.12073628,-0.17383713,-0.026751598,1.0400559,0.6266062,0.0390688,0.07013461,0.37426996,0.37400073,0.52939284
2024-02-08,709.4608,0.67753476,0.12405745,-0.19030493,-0.036117885,-0.18149439,-0.24142462,0.31467807,0.48522586,0.51838905,0.03887438
2024-02-09,599.84283,0.59980845,0.12313631,0.06461525,0.78837794,-0.010325568,0.7114422,0.50037986,0.6149368,2.1966074,0.6933545
2024-02-12,630.3862,-0.029532406,-0.12521762,-0.27537316,-0.7274552,-0.2570155,0.6200723,-0.33732778,0.43207908,-0.103243835,-0.8428811
2024-02-13,699.9452,-0.6719746,-0.28263658,-0.33250138,-1.1809001,-0.6911461,-0.7428723,-1.0262303,-0.7410136,-0.9861447,-0.53039104
2024-02-14,738.16437,-0.008702886,0.4737768,-0.16854689,0.45259228,0.19033776,0.8816794,0.21734169,0.824717,0.99246365,0.195549
2024-02-15,870.51306,0.92547286,-0.92551535,-0.096056394,-0.381618,-0.45239118,-0.09828274,0.6218334,0.39586496,0.19889766,-0.7399723
2024-02-16,779.50635,0.24088489,-0.49120373,-0.27374136,-0.35105947,-0.46788365,-0.44564378,-0.10043312,-0.75748366,1.9263315,-2.5621562
2024-02-20,653.4761,-1.1819118,-0.14349212,-0.14705865,-0.21426961,-0.972878,0.86277676,0.5320712,-0.21895956,-1.8328193,-0.26927888
2024-02-21,736.9255,-1.0407643,0.14430496,0.0671507,-0.12001663,-0.093177244,-0.8807136,0.28152192,-0.03441036,0.20991956,-0.17657892
2024-02-22,515.084,1.4007505,0.053852856,0.28301534,1.2502872,1.027354,-0.44707012,0.30012769,0.59637374,1.6268054,-0.027248371
2024-02-23,507.30124,0.4730323,0.219703,-0.35365507,-0.23280877,0.33494934,-0.0028117606,-0.4450634,-0.02642991,-0.50170994,1.1149105
2024-02-26,731.78687,-0.41910067,-0.3724545,-0.2371433,-0.39534292,-0.31701672,0.0053588045,0.11451207,0.41586405,0.9879131,0.47203657
2024-02-27,608.5624,0.2379474,-0.09014124,0.16877623,-0.057083577,0.14341976,-0.23425579,0.12542716,0.23023668,-0.16372393,-0.47551608
2024-02-28,576.954,0.14642355,-0.22328652,-0.22391069,-0.0184243,0.10610788,-0.67202675,-0.475471,-0.43691036,-0.9543175,-0.0057975557
2024-02-29,291.78778,-0.08470482,0.2620323,-0.24702126,0.81208044,-0.0026252945,0.96820325,1.0836914,0.42311674,0.7231672,0.6426577
2024-03-01,323.2097,1.0241758,-0.0011127378,-0.3377545,0.20908362,0.7906598,0.67928493,0.90351576,1.2593395,1.5173706,0.7788247
2024-03-04,202.15334,1.5921869,0.6864697,-1.3634318,-0.14824675,0.10492257,1.5894678,0.32971308,0.8072883,-0.19402514,-0.17814094
2024-03-05,168.838,-0.36741757,-0.21546172,-1.5391369,-1.9497303,-1.2556142,-2.2768645,-0.49465996,-1.4589179,-0.45206663,-1.682644
2024-03-06,132.53333,1.378713,0.1889779,-0.38624293,-0.14983934,0.537584,1.2269994,0.29613754,1.6203461,0.8639379,-0.098066874
2024-03-07,78.68322,0.11667474,-0.32398757,-0.12431977,1.060485,0.92112416,1.4577324,0.8693129,1.9325439,0.032614455,1.0399829
2024-03-08,200.68079,-0.189502,0.5534701,0.42078912,-0.5074961,-0.8374078,-1.960042,-0.78027546,-1.3777295,-1.375324,-0.28494865
2024-03-11,250.67786,-1.3379741,0.6416239,0.48219708,-0.31798884,0.65713376,0.7491715,0.4463709,0.043099094,-0.84478396,0.6703379
2024-03-12,305.3457,1.8795439,-0.16424291,0.048335005,1.5214492,4.7577724,0.31084147,0.12268569,0.38101053,0.61093116,1.3387995
2024-03-13,384.8848,-0.312004,0.008132155,-0.5394738,-0.083463915,-0.66361177,-1.8035631,-0.5303744,-0.95965105,-0.840084,-0.3365095
2024-03-14,305.1227,-1.0073757,-0.31811604,0.41156232,1.3911545,0.0010679839,-0.46854034,-0.40700984,-0.2806751,-0.015764436,-0.17731701
2024-03-15,123.66686,-0.7909211,-0.9173607,-0.19947064,-1.3942194,-0.0027674893,-0.13888799,0.33531266,-0.43595606,-0.47616476,-6.138316
2024-03-18,251.46713,0.2006575,0.29100713,0.22249758,0.07157319,0.77708054,0.038360883,-0.8658223,-0.16287908,0.34920302,1.7522162
2024-03-19,112.39755,0.543135,-0.1715996,0.5935576,0.56231874,0.49009764,-0.67293763,-0.68922824,-0.86414,0.070650205,0.63360053
2024-03-20,41.505875,0.19814733,0.4003999,0.6414316,0.52723193,0.0097045805,0.11139211,0.8569165,0.8587698,0.7047445,-0.1334752
2024-03-21,178.15625,-0.6751513,0.28958777,-2.1805725,0.54642785,-0.08516664,0.18014131,0.64962775,0.71499956,1.0402693,-0.5954213
2024-03-22,209.96397,-0.34631622,-0.12950869,0.1768941,-0.15242705,-0.42653763,0.11307066,-0.054832287,-0.28555632,-0.15412623,-0.91155034
2024-03-25,279.77127,-0.6547221,-0.1226059,-0.46641293,-0.89932454,-0.5858851,-0.72616816,-0.433619,-0.7239512,-0.3771493,0.6491053
2024-03-26,241.22787,-0.09403752,-0.15507713,-0.4068982,-0.23719117,0.13192526,0.12544174,-0.78125167,-0.2072265,-0.38511065,0.06663366
2024-03-27,288.87607,0.73982704,0.1714383,0.8857527,-0.091843724,-0.4138237,1.6298249,1.2190632,0.41869473,0.19179991,-0.21455435
2024-03-28,123.32402,0.047668736,0.10522025,-0.6250311,-0.16879754,0.11762547,0.33934587,0.32135242,-0.06194395,-0.39677668,0.053300392
2024-04-01,-19.781929,-0.40489402,0.10080477,-0.50800216,0.5422084,-0.05922131,0.2921349,-0.310815,0.52860177,0.44589418,-0.18265021
2024-04-02,-143.16933,-0.35465884,-0.81414324,-0.43435216,-0.5528337,-0.45561036,-0.5972919,-0.8187019,-0.30974928,-0.58178437,-0.22515613
2024-04-03,-269.70676,0.68312323,-0.29501563,0.1441672,-0.20767434,0.72291994,-3.7119653,-0.037727345,0.62279737,0.21605343,-0.17109397
2024-04-04,-266.6667,-1.0677137,-0.7769655,-0.3377127,-0.46358544,-0.8142008,-0.6832911,-0.55314076,-1.229615,-0.8803748,-0.899004
2024-04-05,-240.23608,0.39988756,0.47587785,0.12958378,1.1757426,0.26233378,-1.1535242,-0.33024135,0.34081712,0.88263583,-0.15481687
2024-04-08,-279.71518,0.21270657,-0.4020212,-0.42743078,-0.19597985,-0.23155415,-0.857049,0.5358512,0.41614816,0.19759029,-0.046851553
2024-04-09,-311.46857,-0.20671016,1.9894428,0.26580653,0.22219592,-0.30081594,0.35161105,1.1077522,0.37041736,0.2331675,0.8239939
2024-04-10,-286.56583,-1.187464,-0.95077664,-0.6532646,-0.5283958,-0.6053654,-1.3235749,-1.3273492,-1.3650819,-0.28368914,-0.4725026
