,indpro,payems,pi_transfer,real_manf_trade,personal_consump,capacity_util
1919-01-01,4.8739,,,,,
1919-02-01,4.6585,,,,,
1919-03-01,4.5238,,,,,
1919-04-01,4.6046,,,,,
1919-05-01,4.6315,,,,,
1919-06-01,4.9277,,,,,
1919-07-01,5.2239,,,,,
1919-08-01,5.3047,,,,,
1919-09-01,5.197,,,,,
1919-10-01,5.1432,,,,,
1919-11-01,5.0624,,,,,
1919-12-01,5.1432,,,,,
1920-01-01,5.6279,,,,,
1920-02-01,5.6279,,,,,
1920-03-01,5.5201,,,,,
1920-04-01,5.2239,,,,,
1920-05-01,5.3586,,,,,
1920-06-01,5.4124,,,,,
1920-07-01,5.2778,,,,,
1920-08-01,5.3047,,,,,
1920-09-01,5.1162,,,,,
1920-10-01,4.9008,,,,,
1920-11-01,4.4969,,,,,
1920-12-01,4.2276,,,,,
1921-01-01,3.9853,,,,,
1921-02-01,3.9045,,,,,
1921-03-01,3.7968,,,,,
1921-04-01,3.7968,,,,,
1921-05-01,3.9045,,,,,
1921-06-01,3.8776,,,,,
1921-07-01,3.8506,,,,,
1921-08-01,3.9853,,,,,
1921-09-01,4.0122,,,,,
1921-10-01,4.2545,,,,,
1921-11-01,4.2007,,,,,
1921-12-01,4.1738,,,,,
1922-01-01,4.3353,,,,,
1922-02-01,4.5238,,,,,
1922-03-01,4.7662,,,,,
1922-04-01,4.6046,,,,,
1922-05-01,4.847,,,,,
1922-06-01,5.0893,,,,,
1922-07-01,5.0893,,,,,
1922-08-01,4.9816,,,,,
1922-09-01,5.2509,,,,,
1922-10-01,5.5471,,,,,
1922-11-01,5.7894,,,,,
1922-12-01,5.951,,,,,
1923-01-01,5.8163,,,,,
1923-02-01,5.8971,,,,,
1923-03-01,6.0856,,,,,
1923-04-01,6.2203,,,,,
1923-05-01,6.301,,,,,
1923-06-01,6.2472,,,,,
1923-07-01,6.1933,,,,,
1923-08-01,6.0856,,,,,
1923-09-01,5.951,,,,,
1923-10-01,5.9241,,,,,
1923-11-01,5.9241,,,,,
1923-12-01,5.7894,,,,,
1924-01-01,5.924,,,,,
1924-02-01,6.0318,,,,,
1924-03-01,5.9241,,,,,
1924-04-01,5.7356,,,,,
1924-05-01,5.4932,,,,,
1924-06-01,5.2509,,,,,
1924-07-01,5.1701,,,,,
1924-08-01,5.3586,,,,,
1924-09-01,5.5471,,,,,
1924-10-01,5.6817,,,,,
1924-11-01,5.7894,,,,,
1924-12-01,5.951,,,,,
1925-01-01,6.1395,,,,,
1925-02-01,6.1395,,,,,
1925-03-01,6.1395,,,,,
1925-04-01,6.1933,,,,,
1925-05-01,6.1664,,,,,
1925-06-01,6.1125,,,,,
1925-07-01,6.2741,,,,,
1925-08-01,6.1664,,,,,
1925-09-01,6.0856,,,,,
1925-10-01,6.328,,,,,
1925-11-01,6.4626,,,,,
1925-12-01,6.5434,,,,,
1926-01-01,6.4357,,,,,
1926-02-01,6.4357,,,,,
1926-03-01,6.5165,,,,,
1926-04-01,6.5165,,,,,
1926-05-01,6.4626,,,,,
1926-06-01,6.5434,,,,,
1926-07-01,6.5703,,,,,
1926-08-01,6.6511,,,,,
1926-09-01,6.7588,,,,,
1926-10-01,6.7588,,,,,
1926-11-01,6.7319,,,,,
1926-12-01,6.705,,,,,
1927-01-01,6.678,,,,,
1927-02-01,6.7319,,,,,
1927-03-01,6.8127,,,,,
1927-04-01,6.6511,,,,,
1927-05-01,6.705,,,,,
1927-06-01,6.678,,,,,
1927-07-01,6.5972,,,,,
1927-08-01,6.5972,,,,,
1927-09-01,6.4895,,,,,
1927-10-01,6.3549,,,,,
1927-11-01,6.3549,,,,,
1927-12-01,6.3818,,,,,
1928-01-01,6.5165,,,,,
1928-02-01,6.5703,,,,,
1928-03-01,6.6242,,,,,
1928-04-01,6.5972,,,,,
1928-05-01,6.678,,,,,
1928-06-01,6.7319,,,,,
1928-07-01,6.8127,,,,,
1928-08-01,6.9473,,,,,
1928-09-01,7.0012,,,,,
1928-10-01,7.1358,,,,,
1928-11-01,7.2704,,,,,
1928-12-01,7.4051,,,,,
1929-01-01,7.5128,,,,,
1929-02-01,7.4858,,,,,
1929-03-01,7.5128,,,,,
1929-04-01,7.6474,,,,,
1929-05-01,7.7821,,,,,
1929-06-01,7.8359,,,,,
1929-07-01,7.9436,,,,,
1929-08-01,7.8628,,,,,
1929-09-01,7.809,,,,,
1929-10-01,7.6743,,,,,
1929-11-01,7.2974,,,,,
1929-12-01,6.9742,,,,,
1930-01-01,6.9742,,,,,
1930-02-01,6.9473,,,,,
1930-03-01,6.8396,,,,,
1930-04-01,6.7857,,,,,
1930-05-01,6.678,,,,,
1930-06-01,6.4895,,,,,
1930-07-01,6.1933,,,,,
1930-08-01,6.0587,,,,,
1930-09-01,5.951,,,,,
1930-10-01,5.7894,,,,,
1930-11-01,5.6548,,,,,
1930-12-01,5.5201,,,,,
1931-01-01,5.4932,,,,,
1931-02-01,5.5201,,,,,
1931-03-01,5.6279,,,,,
1931-04-01,5.6548,,,,,
1931-05-01,5.574,,,,,
1931-06-01,5.4394,,,,,
1931-07-01,5.3586,,,,,
1931-08-01,5.1701,,,,,
1931-09-01,4.9277,,,,,
1931-10-01,4.7392,,,,,
1931-11-01,4.6854,,,,,
1931-12-01,4.6585,,,,,
1932-01-01,4.5238,,,,,
1932-02-01,4.4161,,,,,
1932-03-01,4.3623,,,,,
1932-04-01,4.0661,,,,,
1932-05-01,3.9314,,,,,
1932-06-01,3.7968,,,,,
1932-07-01,3.6891,,,,,
1932-08-01,3.7968,,,,,
1932-09-01,4.0391,,,,,
1932-10-01,4.1738,,,,,
1932-11-01,4.1738,,,,,
1932-12-01,4.093,,,,,
1933-01-01,4.0122,,,,,
1933-02-01,4.0391,,,,,
1933-03-01,3.7968,,,,,
1933-04-01,4.0661,,,,,
1933-05-01,4.7392,,,,,
1933-06-01,5.4663,,,,,
1933-07-01,5.9779,,,,,
1933-08-01,5.7356,,,,,
1933-09-01,5.4124,,,,,
1933-10-01,5.1432,,,,,
1933-11-01,4.847,,,,,
1933-12-01,4.8739,,,,,
1934-01-01,5.0354,,,,,
1934-02-01,5.2778,,,,,
1934-03-01,5.5201,,,,,
1934-04-01,5.5201,,,,,
1934-05-01,5.6278,,,,,
1934-06-01,5.5201,,,,,
1934-07-01,5.1432,,,,,
1934-08-01,5.0893,,,,,
1934-09-01,4.7931,,,,,
1934-10-01,5.0085,,,,,
1934-11-01,5.0624,,,,,
1934-12-01,5.3855,,,,,
1935-01-01,5.8163,,,,,
1935-02-01,5.9241,,,,,
1935-03-01,5.8971,,,,,
1935-04-01,5.7894,,,,,
1935-05-01,5.7894,,,,,
1935-06-01,5.8702,,,,,
1935-07-01,5.8702,,,,,
1935-08-01,6.0856,,,,,
1935-09-01,6.2472,,,,,
1935-10-01,6.4357,,,,,
1935-11-01,6.5703,,,,,
1935-12-01,6.6511,,,,,
1936-01-01,6.5434,,,,,
1936-02-01,6.3818,,,,,
1936-03-01,6.4626,,,,,
1936-04-01,6.8665,,,,,
1936-05-01,7.0012,,,,,
1936-06-01,7.1358,,,,,
1936-07-01,7.2704,,,,,
1936-08-01,7.3781,,,,,
1936-09-01,7.5128,,,,,
1936-10-01,7.6205,,,,,
1936-11-01,7.8359,,,,,
1936-12-01,8.0783,,,,,
1937-01-01,8.0513,,,,,
1937-02-01,8.159,,,,,
1937-03-01,8.3475,,,,,
1937-04-01,8.3475,,,,,
1937-05-01,8.3745,,,,,
1937-06-01,8.2667,,,,,
1937-07-01,8.3206,,,,,
1937-08-01,8.2667,,,,,
1937-09-01,7.9975,,,,,
1937-10-01,7.4051,,,,,
1937-11-01,6.678,,,,,
1937-12-01,6.0856,,,,,
1938-01-01,5.951,,,,,
1938-02-01,5.8971,,,,,
1938-03-01,5.8971,,,,,
1938-04-01,5.7894,,,,,
1938-05-01,5.6548,,,,,
1938-06-01,5.7086,,,,,
1938-07-01,6.0318,,,,,
1938-08-01,6.3549,,,,,
1938-09-01,6.5434,,,,,
1938-10-01,6.705,,,,,
1938-11-01,6.9742,,,,,
1938-12-01,7.055,,,,,
1939-01-01,7.055,29923.0,,,,
1939-02-01,7.1089,30100.0,,,,
1939-03-01,7.1358,30280.0,,,,
1939-04-01,7.1089,30094.0,,,,
1939-05-01,7.0819,30299.0,,,,
1939-06-01,7.2435,30502.0,,,,
1939-07-01,7.4589,30419.0,,,,
1939-08-01,7.5666,30663.0,,,,
1939-09-01,8.0244,31031.0,,,,
1939-10-01,8.4283,31411.0,,,,
1939-11-01,8.6437,31470.0,,,,
1939-12-01,8.6437,31542.0,,,,
1940-01-01,8.536,31603.0,,,,
1940-02-01,8.2667,31715.0,,,,
1940-03-01,8.0783,31825.0,,,,
1940-04-01,8.2398,31701.0,,,,
1940-05-01,8.4822,31879.0,,,,
1940-06-01,8.7514,31977.0,,,,
1940-07-01,8.8592,31942.0,,,,
1940-08-01,8.913,32352.0,,,,
1940-09-01,9.1015,32810.0,,,,
1940-10-01,9.2361,33267.0,,,,
1940-11-01,9.4516,33669.0,,,,
1940-12-01,9.7747,34174.0,,,,
1941-01-01,10.017,34481.0,,,,
1941-02-01,10.3132,34843.0,,,,
1941-03-01,10.6364,35092.0,,,,
1941-04-01,10.6633,35468.0,,,,
1941-05-01,11.148,36182.0,,,,
1941-06-01,11.2288,36650.0,,,,
1941-07-01,11.3634,37137.0,,,,
1941-08-01,11.4981,37544.0,,,,
1941-09-01,11.4981,37835.0,,,,
1941-10-01,11.6058,37949.0,,,,
1941-11-01,11.6596,38024.0,,,,
1941-12-01,11.8481,38104.0,,,,
1942-01-01,12.0905,38347.0,,,,
1942-02-01,12.3059,38512.0,,,,
1942-03-01,12.4405,38935.0,,,,
1942-04-01,12.0905,39352.0,,,,
1942-05-01,12.1174,39771.0,,,,
1942-06-01,12.1443,40029.0,,,,
1942-07-01,12.4405,40472.0,,,,
1942-08-01,12.8175,40988.0,,,,
1942-09-01,13.1137,41259.0,,,,
1942-10-01,13.5445,41515.0,,,,
1942-11-01,13.8677,41674.0,,,,
1942-12-01,14.1908,41915.0,,,,
1943-01-01,14.3255,42172.0,,,,
1943-02-01,14.7024,42393.0,,,,
1943-03-01,14.8102,42552.0,,,,
1943-04-01,14.9986,42647.0,,,,
1943-05-01,15.1063,42596.0,,,,
1943-06-01,15.0256,42781.0,,,,
1943-07-01,15.4833,42700.0,,,,
1943-08-01,15.8064,42546.0,,,,
1943-09-01,16.2104,42492.0,,,,
1943-10-01,16.4527,42675.0,,,,
1943-11-01,16.6681,42821.0,,,,
1943-12-01,16.4527,42746.0,,,,
1944-01-01,16.6412,42654.0,,,,
1944-02-01,16.7758,42538.0,,,,
1944-03-01,16.7489,42294.0,,,,
1944-04-01,16.7489,42063.0,,,,
1944-05-01,16.6412,41985.0,,,,
1944-06-01,16.5874,41947.0,,,,
1944-07-01,16.5604,41904.0,,,,
1944-08-01,16.7758,41850.0,,,,
1944-09-01,16.6681,41679.0,,,,
1944-10-01,16.722,41708.0,,,,
1944-11-01,16.5873,41711.0,,,,
1944-12-01,16.5335,41860.0,,,,
1945-01-01,16.3719,41895.0,,,,
1945-02-01,16.3181,41897.0,,,,
1945-03-01,16.2104,41798.0,,,,
1945-04-01,15.9142,41446.0,,,,
1945-05-01,15.4833,41304.0,,,,
1945-06-01,15.1333,41149.0,,,,
1945-07-01,14.7832,40874.0,,,,
1945-08-01,13.2483,40466.0,,,,
1945-09-01,12.0635,38507.0,,,,
1945-10-01,11.5788,38600.0,,,,
1945-11-01,12.0097,38996.0,,,,
1945-12-01,12.0635,39110.0,,,,
1946-01-01,11.3903,39829.0,,,,
1946-02-01,10.8249,39244.0,,,,
1946-03-01,11.9558,40195.0,,,,
1946-04-01,11.7404,40913.0,,,,
1946-05-01,11.3096,41349.0,,,,
1946-06-01,12.0097,41735.0,,,,
1946-07-01,12.4136,42153.0,,,,
1946-08-01,12.8714,42642.0,,,,
1946-09-01,13.1137,42915.0,,,,
1946-10-01,13.356,43093.0,,,,
1946-11-01,13.4368,43395.0,,,,
1946-12-01,13.5176,43379.0,,,,
1947-01-01,13.6792,43535.0,,,,
1947-02-01,13.76,43557.0,,,,
1947-03-01,13.8407,43607.0,,,,
1947-04-01,13.733,43499.0,,,,
1947-05-01,13.7869,43638.0,,,,
1947-06-01,13.7869,43810.0,,,,
1947-07-01,13.7061,43743.0,,,,
1947-08-01,13.7869,43960.0,,,,
1947-09-01,13.8946,44203.0,,,,
1947-10-01,14.0292,44411.0,,,,
1947-11-01,14.2177,44484.0,,,,
1947-12-01,14.2716,44581.0,,,,
1948-01-01,14.3524,44679.0,,,,84.4294
1948-02-01,14.3793,44533.0,,,,83.9649
1948-03-01,14.2177,44683.0,,,,83.3786
1948-04-01,14.2447,44379.0,,,,82.7982
1948-05-01,14.487,44796.0,,,,83.3016
1948-06-01,14.6755,45034.0,,,,83.6466
1948-07-01,14.6755,45160.0,,,,83.3785
1948-08-01,14.6216,45178.0,,,,82.658
1948-09-01,14.5139,45294.0,,,,81.4921
1948-10-01,14.6217,45245.0,,,,81.689
1948-11-01,14.4332,45192.0,,,,80.2405
1948-12-01,14.2985,45032.0,,,,79.3106
1949-01-01,14.1639,44668.0,,,,77.9438
1949-02-01,14.0292,44497.0,,,,76.8835
1949-03-01,13.76,44240.0,,,,75.8871
1949-04-01,13.6792,44236.0,,,,74.1646
1949-05-01,13.4907,43984.0,,,,73.1841
1949-06-01,13.4638,43739.0,,,,73.0837
1949-07-01,13.4368,43531.0,,,,73.129
1949-08-01,13.5715,43624.0,,,,73.6079
1949-09-01,13.7061,43780.0,,,,74.8043
1949-10-01,13.1945,42942.0,,,,71.6831
1949-11-01,13.5446,43242.0,,,,72.0188
1949-12-01,13.7869,43522.0,,,,73.6252
1950-01-01,14.0292,43526.0,,,,74.9361
1950-02-01,14.0831,43297.0,,,,75.3878
1950-03-01,14.5409,43954.0,,,,76.3894
1950-04-01,15.0255,44382.0,,,,79.2129
1950-05-01,15.3756,44718.0,,,,81.0351
1950-06-01,15.8334,45083.0,,,,83.1238
1950-07-01,16.345,45454.0,,,,85.4762
1950-08-01,16.8566,46192.0,,,,88.367
1950-09-01,16.7489,46438.0,,,,87.2287
1950-10-01,16.8566,46706.0,,,,87.4758
1950-11-01,16.8297,46776.0,,,,87.0349
1950-12-01,17.1259,46861.0,,,,88.0952
1951-01-01,17.1797,47288.0,,,,88.3302
1951-02-01,17.2875,47577.0,,,,88.2919
1951-03-01,17.3682,47873.0,,,,88.3826
1951-04-01,17.3952,47861.0,,,,88.2029
1951-05-01,17.3413,47952.0,,,,87.3526
1951-06-01,17.2605,48064.0,,,,86.6421
1951-07-01,16.9913,48061.0,,,,84.8692
1951-08-01,16.8297,48012.0,,,,83.6406
1951-09-01,16.9374,47954.0,,,,83.7458
1951-10-01,16.9105,48006.0,,,,83.0578
1951-11-01,17.0451,48147.0,,,,83.559
1951-12-01,17.1528,48314.0,,,,83.9073
1952-01-01,17.3413,48296.0,,,,84.3838
1952-02-01,17.449,48522.0,,,,84.5965
1952-03-01,17.5029,48504.0,,,,84.6599
1952-04-01,17.3413,48620.0,,,,83.5604
1952-05-01,17.1798,48642.0,,,,83.1126
1952-06-01,17.0182,48282.0,,,,81.8992
1952-07-01,16.7489,48143.0,,,,79.8012
1952-08-01,17.826,48924.0,,,,85.0966
1952-09-01,18.4723,49320.0,,,,87.6912
1952-10-01,18.6608,49597.0,,,,88.7512
1952-11-01,19.0378,49816.0,,,,90.1807
1952-12-01,19.1455,50166.0,,,,90.4905
1953-01-01,19.1993,50144.0,,,,90.5483
1953-02-01,19.307,50339.0,,,,91.1036
1953-03-01,19.4686,50473.0,,,,91.4256
1953-04-01,19.5494,50435.0,,,,91.4983
1953-05-01,19.6571,50490.0,,,,91.6937
1953-06-01,19.5763,50519.0,,,,90.6594
1953-07-01,19.8187,50536.0,,,,90.9787
1953-08-01,19.7109,50489.0,,,,90.5636
1953-09-01,19.307,50368.0,,,,88.3263
1953-10-01,19.1455,50240.0,,,,87.1948
1953-11-01,18.6877,49908.0,,,,84.7407
1953-12-01,18.2299,49703.0,,,,82.3076
1954-01-01,18.0953,49469.0,,,,81.3314
1954-02-01,18.1492,49382.0,,,,80.8402
1954-03-01,18.0414,49157.0,,,,80.2379
1954-04-01,17.9337,49179.0,,,,79.4012
1954-05-01,18.0414,48965.0,,,,79.7563
1954-06-01,18.0953,48895.0,,,,79.8726
1954-07-01,18.1222,48835.0,,,,79.3984
1954-08-01,18.0953,48826.0,,,,78.8093
1954-09-01,18.1222,48886.0,,,,79.1621
1954-10-01,18.3377,48942.0,,,,79.7465
1954-11-01,18.6338,49180.0,,,,80.9104
1954-12-01,18.8762,49331.0,,,,81.7984
1955-01-01,19.307,49496.0,,,,83.491
1955-02-01,19.5494,49644.0,,,,84.1335
1955-03-01,20.0071,49962.0,,,,85.769
1955-04-01,20.2495,50248.0,,,,86.7049
1955-05-01,20.5726,50512.0,,,,87.8619
1955-06-01,20.5996,50790.0,,,,87.6462
1955-07-01,20.7611,50987.0,,,,87.6585
1955-08-01,20.7342,51111.0,,,,87.3323
1955-09-01,20.8688,51266.0,,,,87.4582
1955-10-01,21.2189,51429.0,,,,88.3671
1955-11-01,21.2727,51592.0,,,,88.2651
